pattern;color;brand;image_1;image_2;image_3;image_4;image_5;image_6;image_7;image_8;image_9;image_10;image_11;image_12;image_13;image_14;image_15;image_16;image_17;image_18;image_19;image_20
edybp03273;kvj0;dcshoes;edybp03273_dcshoes,p_kvj0_frt1.jpg;edybp03273_dcshoes,p_kvj0_bck1.jpg;edybp03273_dcshoes,p_kvj0_sd1.jpg;edybp03273_dcshoes,p_kvj0_dtl1.jpg;edybp03273_dcshoes,p_kvj0_dtl2.jpg;edybp03273_dcshoes,f_kvj0_frt1.jpg;;;;;;;;;;;;;;
edybp03274;brq0;dcshoes;edybp03274_dcshoes,p_brq0_frt1.jpg;edybp03274_dcshoes,p_brq0_frt2.jpg;edybp03274_dcshoes,p_brq0_frt5.jpg;edybp03274_dcshoes,p_brq0_bck1.jpg;;;;;;;;;;;;;;;;
edybp03274;cpd0;dcshoes;edybp03274_dcshoes,p_cpd0_frt1.jpg;edybp03274_dcshoes,p_cpd0_frt2.jpg;edybp03274_dcshoes,p_cpd0_frt5.jpg;edybp03274_dcshoes,p_cpd0_bck1.jpg;;;;;;;;;;;;;;;;
edybp03276;gqq0;dcshoes;edybp03276_dcshoes,p_gqq0_frt1.jpg;edybp03276_dcshoes,p_gqq0_frt2.jpg;edybp03276_dcshoes,p_gqq0_frt5.jpg;edybp03276_dcshoes,p_gqq0_bck1.jpg;;;;;;;;;;;;;;;;
edybp03276;kvj0;dcshoes;edybp03276_dcshoes,p_kvj0_frt1.jpg;edybp03276_dcshoes,p_kvj0_frt2.jpg;edybp03276_dcshoes,p_kvj0_frt5.jpg;edybp03276_dcshoes,p_kvj0_bck1.jpg;;;;;;;;;;;;;;;;
edybs00000;gnm0;dcshoes;edybs00000_triphoppin,f_gnm0_frt1.jpg;edybs00000_triphoppin,f_gnm0_frt2.jpg;edybs00000_triphoppin,f_gnm0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00000;kvd0;dcshoes;edybs00000_triphoppin,f_kvd0_frt1.jpg;edybs00000_triphoppin,f_kvd0_frt2.jpg;edybs00000_triphoppin,f_kvd0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00000;prr0;dcshoes;edybs00000_triphoppin,f_prr0_frt1.jpg;edybs00000_triphoppin,f_prr0_frt2.jpg;edybs00000_triphoppin,f_prr0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00002;bsn0;dcshoes;edybs00002_canineu,f_bsn0_frt1.jpg;edybs00002_canineu,f_bsn0_frt2.jpg;edybs00002_canineu,f_bsn0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00002;kpf0;dcshoes;edybs00002_canineu,f_kpf0_frt1.jpg;edybs00002_canineu,f_kpf0_frt2.jpg;edybs00002_canineu,f_kpf0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00003;tky1;dcshoes;edybs00003_7ply,f_tky1_frt1.jpg;edybs00003_7ply,f_tky1_frt2.jpg;edybs00003_7ply,f_tky1_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00004;gns0;dcshoes;edybs00004_releasedsp,f_gns0_frt1.jpg;edybs00004_releasedsp,f_gns0_frt2.jpg;edybs00004_releasedsp,f_gns0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00004;rrd0;dcshoes;edybs00004_releasedsp,f_rrd0_frt1.jpg;edybs00004_releasedsp,f_rrd0_frt2.jpg;edybs00004_releasedsp,f_rrd0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00006;wbn1;dcshoes;edybs00006_socal,f_wbn1_frt1.jpg;edybs00006_socal,f_wbn1_frt2.jpg;edybs00006_socal,f_wbn1_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00007;kvj1;dcshoes;edybs00007_toolz,f_kvj1_frt1.jpg;edybs00007_toolz,f_kvj1_frt2.jpg;edybs00007_toolz,f_kvj1_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00008;kvk0;dcshoes;edybs00008_lacestripe,f_kvk0_frt1.jpg;edybs00008_lacestripe,f_kvk0_frt2.jpg;edybs00008_lacestripe,f_kvk0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00009;btl0;dcshoes;edybs00009_anthem,f_btl0_frt1.jpg;edybs00009_anthem,f_btl0_frt2.jpg;edybs00009_anthem,f_btl0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00009;npe0;dcshoes;edybs00009_anthem,f_npe0_frt1.jpg;edybs00009_anthem,f_npe0_frt2.jpg;edybs00009_anthem,f_npe0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00010;bgv0;dcshoes;edybs00010_wheaton,f_bgv0_frt1.jpg;edybs00010_wheaton,f_bgv0_frt2.jpg;edybs00010_wheaton,f_bgv0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00011;bqp0;dcshoes;edybs00011_lymaneu,f_bqp0_frt1.jpg;edybs00011_lymaneu,f_bqp0_frt2.jpg;edybs00011_lymaneu,f_bqp0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00011;rrd0;dcshoes;edybs00011_lymaneu,f_rrd0_frt1.jpg;edybs00011_lymaneu,f_rrd0_frt2.jpg;edybs00011_lymaneu,f_rrd0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00012;grz0;dcshoes;edybs00012_raptor,f_grz0_frt1.jpg;edybs00012_raptor,f_grz0_frt2.jpg;edybs00012_raptor,f_grz0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00017;ggp0;dcshoes;edybs00017_carnivoreas,f_ggp0_frt1.jpg;edybs00017_carnivoreas,f_ggp0_frt2.jpg;edybs00017_carnivoreas,f_ggp0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00017;krp0;dcshoes;edybs00017_carnivoreas,f_krp0_frt1.jpg;edybs00017_carnivoreas,f_krp0_frt2.jpg;edybs00017_carnivoreas,f_krp0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00021;gnm0;dcshoes;edybs00021_favour2,f_gnm0_frt1.jpg;edybs00021_favour2,f_gnm0_frt2.jpg;edybs00021_favour2,f_gnm0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs00021;kvk0;dcshoes;edybs00021_favour2,f_kvk0_frt1.jpg;edybs00021_favour2,f_kvk0_frt2.jpg;edybs00021_favour2,f_kvk0_bck1.jpg;;;;;;;;;;;;;;;;;
edybs03065;mke0;dcshoes;edybs03065_allseasonscallop18,w_mke0_frt1.jpg;edybs03065_allseasonscallop18,w_mke0_frt2.jpg;edybs03065_allseasonscallop18,w_mke0_frt9.jpg;edybs03065_allseasonscallop18,w_mke0_bck1.jpg;edybs03065_allseasonscallop18,v_mke0_frt1.jpg;edybs03065_allseasonscallop18,v_mke0_frt2.jpg;edybs03065_allseasonscallop18,v_mke0_bck1.jpg;;;;;;;;;;;;;
edybs03073;kvj0;dcshoes;edybs03073_locallopa18,w_kvj0_frt1.jpg;edybs03073_locallopa18,w_kvj0_frt2.jpg;edybs03073_locallopa18,w_kvj0_frt9.jpg;edybs03073_locallopa18,w_kvj0_bck1.jpg;edybs03073_locallopa18,v_kvj0_frt1.jpg;edybs03073_locallopa18,v_kvj0_frt2.jpg;edybs03073_locallopa18,v_kvj0_bck1.jpg;;;;;;;;;;;;;
edybs03087;bqr0;dcshoes;edybs03087_dcshoes,f_bqr0_frt1.jpg;edybs03087_dcshoes,w_bqr0_frt1.jpg;edybs03087_dcshoes,w_bqr0_frt2.jpg;edybs03087_dcshoes,w_bqr0_frt3.jpg;edybs03087_dcshoes,w_bqr0_frt4.jpg;edybs03087_dcshoes,w_bqr0_frt5.jpg;edybs03087_dcshoes,w_bqr0_frt9.jpg;edybs03087_dcshoes,w_bqr0_bck1.jpg;;;;;;;;;;;;
edybs03087;kvj0;dcshoes;edybs03087_dcshoes,f_kvj0_frt1.jpg;edybs03087_dcshoes,w_kvj0_frt1.jpg;edybs03087_dcshoes,w_kvj0_frt2.jpg;edybs03087_dcshoes,w_kvj0_frt3.jpg;edybs03087_dcshoes,w_kvj0_frt4.jpg;edybs03087_dcshoes,w_kvj0_frt5.jpg;edybs03087_dcshoes,w_kvj0_frt9.jpg;edybs03087_dcshoes,w_kvj0_bck1.jpg;;;;;;;;;;;;
edybs03089;bqr0;dcshoes;edybs03089_gonelocal18,w_bqr0_frt1.jpg;edybs03089_gonelocal18,w_bqr0_frt2.jpg;edybs03089_gonelocal18,w_bqr0_frt3.jpg;edybs03089_gonelocal18,w_bqr0_bck1.jpg;;;;;;;;;;;;;;;;
edybs03089;gzj0;dcshoes;edybs03089_gonelocal18,f_gzj0_bck1.jpg;edybs03089_gonelocal18,w_gzj0_frt1.jpg;edybs03089_gonelocal18,w_gzj0_frt2.jpg;edybs03089_gonelocal18,w_gzj0_frt3.jpg;edybs03089_gonelocal18,w_gzj0_bck1.jpg;;;;;;;;;;;;;;;
edybs03089;kvj0;dcshoes;edybs03089_gonelocal18,f_kvj0_bck1.jpg;edybs03089_gonelocal18,w_kvj0_frt1.jpg;edybs03089_gonelocal18,w_kvj0_frt2.jpg;edybs03089_gonelocal18,w_kvj0_frt3.jpg;edybs03089_gonelocal18,w_kvj0_bck1.jpg;;;;;;;;;;;;;;;
edybs03089;skp0;dcshoes;edybs03089_gonelocal18,f_skp0_bck1.jpg;edybs03089_gonelocal18,w_skp0_frt1.jpg;edybs03089_gonelocal18,w_skp0_frt2.jpg;edybs03089_gonelocal18,w_skp0_frt3.jpg;edybs03089_gonelocal18,w_skp0_bck1.jpg;;;;;;;;;;;;;;;
edybs03090;bjb0;dcshoes;edybs03090_lanai22,w_bjb0_frt1.jpg;edybs03090_lanai22,w_bjb0_frt2.jpg;edybs03090_lanai22,w_bjb0_frt3.jpg;edybs03090_lanai22,w_bjb0_bck1.jpg;;;;;;;;;;;;;;;;
edybs03090;bls0;dcshoes;edybs03090_lanai22,f_bls0_frt1.jpg;edybs03090_lanai22,w_bls0_frt1.jpg;edybs03090_lanai22,w_bls0_frt2.jpg;edybs03090_lanai22,w_bls0_frt3.jpg;edybs03090_lanai22,w_bls0_bck1.jpg;;;;;;;;;;;;;;;
edybs03090;bmj0;dcshoes;edybs03090_dcshoes,f_bmj0_frt1.jpg;edybs03090_dcshoes,f_bmj0_bck1.jpg;edybs03090_dcshoes,w_bmj0_frt1.jpg;edybs03090_dcshoes,w_bmj0_frt9.jpg;edybs03090_dcshoes,w_bmj0_bck1.jpg;edybs03090_dcshoes,w_bmj0_sd1.jpg;edybs03090_dcshoes,w_bmj0_sd2.jpg;;;;;;;;;;;;;
edybs03090;bqs0;dcshoes;edybs03090_dcshoes,f_bqs0_frt1.jpg;edybs03090_dcshoes,f_bqs0_bck1.jpg;edybs03090_dcshoes,w_bqs0_frt1.jpg;edybs03090_dcshoes,w_bqs0_frt2.jpg;edybs03090_dcshoes,w_bqs0_frt8.jpg;edybs03090_dcshoes,w_bqs0_frt11.jpg;edybs03090_dcshoes,w_bqs0_bck1.jpg;edybs03090_dcshoes,w_bqs0_bck2.jpg;edybs03090_dcshoes,w_bqs0_sd1.jpg;;;;;;;;;;;
edybs03090;byj0;dcshoes;edybs03090_dcshoes,f_byj0_frt1.jpg;edybs03090_dcshoes,f_byj0_bck1.jpg;;;;;;;;;;;;;;;;;;
edybs03090;gpf0;dcshoes;edybs03090_dcshoes,f_gpf0_frt1.jpg;edybs03090_dcshoes,f_gpf0_bck1.jpg;;;;;;;;;;;;;;;;;;
edybs03090;kvj0;dcshoes;edybs03090_dcshoes,f_kvj0_frt1.jpg;edybs03090_dcshoes,f_kvj0_bck1.jpg;;;;;;;;;;;;;;;;;;
edybs03090;kvj3;dcshoes;edybs03090_dcshoes,f_kvj3_frt1.jpg;edybs03090_dcshoes,f_kvj3_bck1.jpg;edybs03090_dcshoes,w_kvj3_frt1.jpg;edybs03090_dcshoes,w_kvj3_frt9.jpg;edybs03090_dcshoes,w_kvj3_bck1.jpg;edybs03090_dcshoes,w_kvj3_sd1.jpg;edybs03090_dcshoes,w_kvj3_sd2.jpg;;;;;;;;;;;;;
edybs03090;kvj4;dcshoes;edybs03090_lanai22,f_kvj4_frt1.jpg;edybs03090_lanai22,f_kvj4_bck1.jpg;edybs03090_lanai22,w_kvj4_frt1.jpg;edybs03090_lanai22,w_kvj4_frt2.jpg;edybs03090_lanai22,w_kvj4_frt3.jpg;edybs03090_lanai22,w_kvj4_bck1.jpg;;;;;;;;;;;;;;
edybs03090;wbb0;dcshoes;edybs03090_lanai22,f_wbb0_frt1.jpg;edybs03090_lanai22,f_wbb0_bck1.jpg;edybs03090_lanai22,w_wbb0_frt1.jpg;edybs03090_lanai22,w_wbb0_frt2.jpg;edybs03090_lanai22,w_wbb0_frt3.jpg;edybs03090_lanai22,w_wbb0_bck1.jpg;;;;;;;;;;;;;;
edybs03091;bqr0;dcshoes;edybs03091_edgeoff21,f_bqr0_frt1.jpg;edybs03091_edgeoff21,w_bqr0_frt1.jpg;edybs03091_edgeoff21,w_bqr0_frt2.jpg;edybs03091_edgeoff21,w_bqr0_frt3.jpg;edybs03091_edgeoff21,w_bqr0_bck1.jpg;;;;;;;;;;;;;;;
edybs03091;rqr0;dcshoes;edybs03091_edgeoff21,f_rqr0_frt1.jpg;edybs03091_edgeoff21,f_rqr0_bck1.jpg;edybs03091_edgeoff21,w_rqr0_frt1.jpg;edybs03091_edgeoff21,w_rqr0_frt2.jpg;edybs03091_edgeoff21,w_rqr0_frt3.jpg;edybs03091_edgeoff21,w_rqr0_bck1.jpg;;;;;;;;;;;;;;
edybs03092;bjb0;dcshoes;edybs03092_kuseck21,w_bjb0_frt1.jpg;edybs03092_kuseck21,w_bjb0_frt2.jpg;edybs03092_kuseck21,w_bjb0_frt3.jpg;edybs03092_kuseck21,w_bjb0_bck1.jpg;;;;;;;;;;;;;;;;
edybs03092;bls0;dcshoes;edybs03092_kuseck21,f_bls0_frt1.jpg;edybs03092_kuseck21,f_bls0_bck1.jpg;edybs03092_kuseck21,w_bls0_frt1.jpg;edybs03092_kuseck21,w_bls0_frt2.jpg;edybs03092_kuseck21,w_bls0_frt3.jpg;edybs03092_kuseck21,w_bls0_bck1.jpg;;;;;;;;;;;;;;
edybs03092;kvj0;dcshoes;edybs03092_kuseck21,f_kvj0_bck1.jpg;edybs03092_kuseck21,w_kvj0_frt1.jpg;edybs03092_kuseck21,w_kvj0_frt2.jpg;edybs03092_kuseck21,w_kvj0_frt3.jpg;edybs03092_kuseck21,w_kvj0_bck1.jpg;;;;;;;;;;;;;;;
edybs03094;gpf0;dcshoes;edybs03094_dcshoes,f_gpf0_frt1.jpg;edybs03094_dcshoes,f_gpf0_bck1.jpg;;;;;;;;;;;;;;;;;;
edybs03094;kvj0;dcshoes;edybs03094_dcshoes,f_kvj0_frt1.jpg;edybs03094_dcshoes,f_kvj0_bck1.jpg;;;;;;;;;;;;;;;;;;
edybs03096;byj0;dcshoes;edybs03096_dcshoes,f_byj0_frt1.jpg;edybs03096_dcshoes,f_byj0_bck1.jpg;;;;;;;;;;;;;;;;;;
edybs03096;kvj0;dcshoes;edybs03096_dcshoes,f_kvj0_frt1.jpg;edybs03096_dcshoes,f_kvj0_bck1.jpg;;;;;;;;;;;;;;;;;;
edybs03100;bsg0;dcshoes;edybs03100_dcshoes,f_bsg0_frt1.jpg;edybs03100_dcshoes,f_bsg0_bck1.jpg;edybs03100_dcshoes,w_bsg0_frt1.jpg;edybs03100_dcshoes,w_bsg0_frt9.jpg;edybs03100_dcshoes,w_bsg0_bck1.jpg;edybs03100_dcshoes,w_bsg0_sd1.jpg;edybs03100_dcshoes,w_bsg0_sd2.jpg;;;;;;;;;;;;;
edybs03100;kvj0;dcshoes;edybs03100_dcshoes,f_kvj0_frt1.jpg;edybs03100_dcshoes,f_kvj0_bck1.jpg;edybs03100_dcshoes,w_kvj0_frt1.jpg;edybs03100_dcshoes,w_kvj0_frt9.jpg;edybs03100_dcshoes,w_kvj0_bck1.jpg;edybs03100_dcshoes,w_kvj0_sd1.jpg;edybs03100_dcshoes,w_kvj0_sd2.jpg;;;;;;;;;;;;;
edybs03101;bsg0;dcshoes;edybs03101_dcshoes,f_bsg0_frt1.jpg;edybs03101_dcshoes,f_bsg0_bck1.jpg;edybs03101_dcshoes,w_bsg0_frt1.jpg;edybs03101_dcshoes,w_bsg0_frt9.jpg;edybs03101_dcshoes,w_bsg0_bck1.jpg;edybs03101_dcshoes,w_bsg0_sd1.jpg;edybs03101_dcshoes,w_bsg0_sd2.jpg;;;;;;;;;;;;;
edybs03101;gen0;dcshoes;edybs03101_dcshoes,f_gen0_frt1.jpg;edybs03101_dcshoes,f_gen0_bck1.jpg;edybs03101_dcshoes,w_gen0_frt1.jpg;edybs03101_dcshoes,w_gen0_frt9.jpg;edybs03101_dcshoes,w_gen0_bck1.jpg;edybs03101_dcshoes,w_gen0_sd1.jpg;edybs03101_dcshoes,w_gen0_sd2.jpg;;;;;;;;;;;;;
edybs03102;gen0;dcshoes;edybs03102_dcshoes,f_gen0_frt1.jpg;edybs03102_dcshoes,f_gen0_bck1.jpg;edybs03102_dcshoes,w_gen0_frt1.jpg;edybs03102_dcshoes,w_gen0_frt9.jpg;edybs03102_dcshoes,w_gen0_bck1.jpg;edybs03102_dcshoes,w_gen0_sd1.jpg;edybs03102_dcshoes,w_gen0_sd2.jpg;;;;;;;;;;;;;
edybs03102;kvj0;dcshoes;edybs03102_dcshoes,f_kvj0_frt1.jpg;edybs03102_dcshoes,f_kvj0_bck1.jpg;edybs03102_dcshoes,w_kvj0_frt1.jpg;edybs03102_dcshoes,w_kvj0_frt9.jpg;edybs03102_dcshoes,w_kvj0_bck1.jpg;edybs03102_dcshoes,w_kvj0_sd1.jpg;edybs03102_dcshoes,w_kvj0_sd2.jpg;;;;;;;;;;;;;
edybs03103;kvj0;dcshoes;edybs03103_dcshoes,f_kvj0_frt1.jpg;edybs03103_dcshoes,f_kvj0_bck1.jpg;edybs03103_dcshoes,w_kvj0_frt1.jpg;edybs03103_dcshoes,w_kvj0_frt9.jpg;edybs03103_dcshoes,w_kvj0_bck1.jpg;edybs03103_dcshoes,w_kvj0_sd1.jpg;edybs03103_dcshoes,w_kvj0_dtl1.jpg;;;;;;;;;;;;;
edybs03104;bmj0;dcshoes;edybs03104_dcshoes,f_bmj0_frt1.jpg;edybs03104_dcshoes,f_bmj0_bck1.jpg;edybs03104_dcshoes,w_bmj0_frt1.jpg;edybs03104_dcshoes,w_bmj0_frt9.jpg;edybs03104_dcshoes,w_bmj0_bck1.jpg;edybs03104_dcshoes,w_bmj0_sd1.jpg;edybs03104_dcshoes,w_bmj0_dtl1.jpg;;;;;;;;;;;;;
edybs03105;xbbb;dcshoes;edybs03105_dcshoes,f_xbbb_frt1.jpg;edybs03105_dcshoes,f_xbbb_bck1.jpg;edybs03105_dcshoes,w_xbbb_frt1.jpg;edybs03105_dcshoes,w_xbbb_frt9.jpg;edybs03105_dcshoes,w_xbbb_bck1.jpg;edybs03105_dcshoes,w_xbbb_sd1.jpg;edybs03105_dcshoes,w_xbbb_dtl1.jpg;;;;;;;;;;;;;
edybs03105;xynb;dcshoes;edybs03105_dcshoes,f_xynb_frt1.jpg;edybs03105_dcshoes,f_xynb_bck1.jpg;edybs03105_dcshoes,w_xynb_frt1.jpg;edybs03105_dcshoes,w_xynb_frt9.jpg;edybs03105_dcshoes,w_xynb_bck1.jpg;edybs03105_dcshoes,w_xynb_sd1.jpg;edybs03105_dcshoes,w_xynb_dtl1.jpg;edybs03105_dcshoes,w_xynb_dtl2.jpg;;;;;;;;;;;;
edybs03106;bjs0;dcshoes;edybs03106_dcshoes,f_bjs0_frt1.jpg;edybs03106_dcshoes,f_bjs0_bck1.jpg;edybs03106_dcshoes,w_bjs0_frt1.jpg;edybs03106_dcshoes,w_bjs0_frt9.jpg;edybs03106_dcshoes,w_bjs0_bck1.jpg;edybs03106_dcshoes,w_bjs0_sd1.jpg;edybs03106_dcshoes,w_bjs0_dtl1.jpg;;;;;;;;;;;;;
edybs03106;kvj0;dcshoes;edybs03106_dcshoes,f_kvj0_frt1.jpg;edybs03106_dcshoes,f_kvj0_bck1.jpg;edybs03106_dcshoes,w_kvj0_frt1.jpg;edybs03106_dcshoes,w_kvj0_frt9.jpg;edybs03106_dcshoes,w_kvj0_bck1.jpg;edybs03106_dcshoes,w_kvj0_sd1.jpg;edybs03106_dcshoes,w_kvj0_dtl1.jpg;;;;;;;;;;;;;
edybs03106;xgck;dcshoes;edybs03106_dcshoes,f_xgck_frt1.jpg;edybs03106_dcshoes,f_xgck_bck1.jpg;edybs03106_dcshoes,w_xgck_frt1.jpg;edybs03106_dcshoes,w_xgck_frt9.jpg;edybs03106_dcshoes,w_xgck_bck1.jpg;edybs03106_dcshoes,w_xgck_sd1.jpg;edybs03106_dcshoes,w_xgck_dtl1.jpg;edybs03106_dcshoes,w_xgck_dtl2.jpg;;;;;;;;;;;;
edybs03107;gjz0;dcshoes;edybs03107_dcshoes,f_gjz0_frt1.jpg;edybs03107_dcshoes,f_gjz0_bck1.jpg;edybs03107_dcshoes,w_gjz0_frt2.jpg;edybs03107_dcshoes,w_gjz0_bck1.jpg;;;;;;;;;;;;;;;;
edybs03107;kpvw;dcshoes;edybs03107_dcshoes,f_kpvw_frt1.jpg;edybs03107_dcshoes,f_kpvw_bck1.jpg;edybs03107_dcshoes,w_kpvw_frt1.jpg;edybs03107_dcshoes,w_kpvw_frt2.jpg;;;;;;;;;;;;;;;;
edybs03107;nld0;dcshoes;edybs03107_dcshoes,f_nld0_frt1.jpg;edybs03107_dcshoes,f_nld0_bck1.jpg;edybs03107_dcshoes,w_nld0_frt1.jpg;edybs03107_dcshoes,w_nld0_frt2.jpg;edybs03107_dcshoes,w_nld0_bck1.jpg;;;;;;;;;;;;;;;
edybs03107;nls0;dcshoes;edybs03107_dcshoes,f_nls0_frt1.jpg;edybs03107_dcshoes,f_nls0_bck1.jpg;edybs03107_dcshoes,w_nls0_frt1.jpg;edybs03107_dcshoes,w_nls0_frt2.jpg;edybs03107_dcshoes,w_nls0_bck1.jpg;;;;;;;;;;;;;;;
edybs03107;rqr7;dcshoes;edybs03107_dcshoes,f_rqr7_frt1.jpg;edybs03107_dcshoes,f_rqr7_bck1.jpg;edybs03107_dcshoes,w_rqr7_frt1.jpg;edybs03107_dcshoes,w_rqr7_frt2.jpg;edybs03107_dcshoes,w_rqr7_bck1.jpg;;;;;;;;;;;;;;;
edybs03109;kvj0;dcshoes;edybs03109_dcshoes,f_kvj0_frt1.jpg;edybs03109_dcshoes,f_kvj0_bck1.jpg;edybs03109_dcshoes,w_kvj0_frt1.jpg;edybs03109_dcshoes,w_kvj0_frt9.jpg;edybs03109_dcshoes,w_kvj0_bck1.jpg;edybs03109_dcshoes,w_kvj0_sd1.jpg;edybs03109_dcshoes,w_kvj0_dtl1.jpg;;;;;;;;;;;;;
edybs03109;xgck;dcshoes;edybs03109_dcshoes,f_xgck_frt1.jpg;edybs03109_dcshoes,f_xgck_bck1.jpg;edybs03109_dcshoes,w_xgck_frt1.jpg;edybs03109_dcshoes,w_xgck_frt9.jpg;edybs03109_dcshoes,w_xgck_bck1.jpg;edybs03109_dcshoes,w_xgck_sd1.jpg;edybs03109_dcshoes,w_xgck_dtl1.jpg;edybs03109_dcshoes,w_xgck_dtl2.jpg;;;;;;;;;;;;
edydp00008;bqp0;dcshoes;edydp00008_straightupcolor30,f_bqp0_frt1.jpg;edydp00008_straightupcolor30,f_bqp0_frt2.jpg;edydp00008_straightupcolor30,f_bqp0_bck1.jpg;;;;;;;;;;;;;;;;;
edydp00008;yks0;dcshoes;edydp00008_straightupcolor30,f_yks0_frt1.jpg;edydp00008_straightupcolor30,f_yks0_frt2.jpg;edydp00008_straightupcolor30,f_yks0_bck1.jpg;;;;;;;;;;;;;;;;;
edydp00009;bjq0;dcshoes;edydp00009_relaxedatmospherelightindigo30,f_bjq0_frt1.jpg;edydp00009_relaxedatmospherelightindigo30,f_bjq0_frt2.jpg;edydp00009_relaxedatmospherelightindigo30,f_bjq0_bck1.jpg;;;;;;;;;;;;;;;;;
edydp00010;ktw0;dcshoes;edydp00010_looseendindigorinse30,f_ktw0_frt1.jpg;edydp00010_looseendindigorinse30,f_ktw0_frt2.jpg;edydp00010_looseendindigorinse30,f_ktw0_bck1.jpg;;;;;;;;;;;;;;;;;
edydp00012;cmd0;dcshoes;edydp00012_daleycolored30,f_cmd0_frt1.jpg;edydp00012_daleycolored30,f_cmd0_frt2.jpg;edydp00012_daleycolored30,f_cmd0_bck1.jpg;;;;;;;;;;;;;;;;;
edydp00013;krp0;dcshoes;edydp00013_straightcoloras30,f_krp0_frt1.jpg;edydp00013_straightcoloras30,f_krp0_frt2.jpg;edydp00013_straightcoloras30,f_krp0_bck1.jpg;;;;;;;;;;;;;;;;;
edydp00013;rrd0;dcshoes;edydp00013_straightcoloras30,f_rrd0_frt1.jpg;edydp00013_straightcoloras30,f_rrd0_frt2.jpg;edydp00013_straightcoloras30,f_rrd0_bck1.jpg;;;;;;;;;;;;;;;;;
edydp00016;bjq0;dcshoes;edydp00016_skinnydippedlightindigo30,f_bjq0_frt1.jpg;edydp00016_skinnydippedlightindigo30,f_bjq0_frt2.jpg;edydp00016_skinnydippedlightindigo30,f_bjq0_bck1.jpg;;;;;;;;;;;;;;;;;
edydp00017;sgf0;dcshoes;edydp00017_skinnydippedlightusedgrey30,f_sgf0_frt1.jpg;edydp00017_skinnydippedlightusedgrey30,f_sgf0_frt2.jpg;edydp00017_skinnydippedlightusedgrey30,f_sgf0_bck1.jpg;;;;;;;;;;;;;;;;;
edydp00019;brq0;dcshoes;edydp00019_skinnydippeddarkblue30,f_brq0_frt1.jpg;edydp00019_skinnydippeddarkblue30,f_brq0_frt2.jpg;edydp00019_skinnydippeddarkblue30,f_brq0_bck1.jpg;;;;;;;;;;;;;;;;;
edydp00021;sma0;dcshoes;edydp00021_straightuplightgrey30,f_sma0_frt1.jpg;edydp00021_straightuplightgrey30,f_sma0_frt2.jpg;edydp00021_straightuplightgrey30,f_sma0_bck1.jpg;;;;;;;;;;;;;;;;;
edydp00022;bjq0;dcshoes;edydp00022_straightuplightindigo30,f_bjq0_frt1.jpg;edydp00022_straightuplightindigo30,f_bjq0_frt2.jpg;edydp00022_straightuplightindigo30,f_bjq0_bck1.jpg;;;;;;;;;;;;;;;;;
edydp00027;brq0;dcshoes;edydp00027_relaxedatmospheredarkblue30,f_brq0_frt1.jpg;edydp00027_relaxedatmospheredarkblue30,f_brq0_frt2.jpg;edydp00027_relaxedatmospheredarkblue30,f_brq0_bck1.jpg;;;;;;;;;;;;;;;;;
edydp00029;krq0;dcshoes;edydp00029_straightupmediumindigo30,f_krq0_frt1.jpg;edydp00029_straightupmediumindigo30,f_krq0_frt2.jpg;edydp00029_straightupmediumindigo30,f_krq0_bck1.jpg;;;;;;;;;;;;;;;;;
edydp00030;sgf0;dcshoes;edydp00030_straightuplightusedgrey30,f_sgf0_frt1.jpg;edydp00030_straightuplightusedgrey30,f_sgf0_frt2.jpg;edydp00030_straightuplightusedgrey30,f_sgf0_bck1.jpg;;;;;;;;;;;;;;;;;
edydp00050;bsp0;dcshoes;edydp00050_skinnydippedblackrinse32,f_bsp0_frt1.jpg;edydp00050_skinnydippedblackrinse32,f_bsp0_frt2.jpg;edydp00050_skinnydippedblackrinse32,f_bsp0_bck1.jpg;;;;;;;;;;;;;;;;;
edydp00052;ktw0;dcshoes;edydp00052_skinnydippedindigorinse32,f_ktw0_frt1.jpg;edydp00052_skinnydippedindigorinse32,f_ktw0_frt2.jpg;edydp00052_skinnydippedindigorinse32,f_ktw0_bck1.jpg;;;;;;;;;;;;;;;;;
